City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
176,goundam,16.4145,-3.6708,312.95,18,12,1.26,ML,1715166508
177,hadibu,12.65,54.0333,304.09,66,5,1.08,YE,1715166509
178,wynyard,-41.0,145.7167,284.56,83,90,3.32,AU,1715166510
179,val-d'or,48.1002,-77.7828,277.65,78,100,3.58,CA,1715166511
180,carutapera,-1.195,-46.02,299.68,91,9,2.53,BR,1715166512
181,santiago de cao,-7.9589,-79.2392,290.22,94,100,3.6,PE,1715166512
182,enshi,30.3,109.4833,295.06,78,100,1.96,CN,1715166513
183,llanes,43.4198,-4.7549,289.32,71,100,4.99,ES,1715166514
184,ilulissat,69.2167,-51.1,270.16,80,75,3.6,GL,1715166515
185,talnakh,69.4865,88.3972,266.04,82,59,1.14,RU,1715166515
186,taroa,8.7058,171.2275,300.69,84,100,9.67,MH,1715166516
187,ritchie,-29.038,24.6028,302.26,17,0,6.07,ZA,1715166517
188,hamilton,39.1834,-84.5333,290.25,96,0,1.54,US,1715166279
189,cozumel,20.5083,-86.9458,300.34,89,10,5.4,MX,1715166518
190,champerico,14.3,-91.9167,301.46,75,100,3.44,GT,1715166519
191,bilibino,68.0546,166.4372,266.03,95,61,2.23,RU,1715166519
192,tura,25.5198,90.2201,301.42,47,94,0.76,IN,1715166520
193,la passe,45.5549,-0.8967,292.28,69,3,4.15,FR,1715166521
194,copiapo,-27.3667,-70.3333,283.08,71,1,0.32,CL,1715166522
195,whitehorse,60.7161,-135.0538,277.21,58,100,5.81,CA,1715166523
196,klyuchi,52.2667,79.1667,294.34,33,23,3.89,RU,1715166523
197,roccella ionica,38.322,16.4009,294.39,57,100,2.18,IT,1715166524
198,mersing,2.4312,103.8405,300.88,80,100,2.2,MY,1715166525
199,mount pearl,47.5166,-52.7813,278.79,96,100,5.14,CA,1715166526
200,camana,-16.6228,-72.7111,292.35,88,100,4.19,PE,1715166526
201,phek,25.6667,94.5,295.5,56,90,1.54,IN,1715166527
202,invercargill,-46.4,168.35,277.05,87,49,0.89,NZ,1715166528
203,ghadamis,30.1337,9.5007,306.48,17,0,5.15,LY,1715166529
204,uturoa,-16.7333,-151.4333,301.02,73,99,8.06,PF,1715166529
