City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,ambato boeny,-16.4667,46.7167,305.25,38,35,5.54,MG,1715332829
364,selfoss,63.9331,-20.9971,280.4,69,100,3.89,IS,1715332830
365,porkhov,57.765,29.5561,279.5,97,100,2.75,RU,1715332831
366,vilyuysk,63.7553,121.6247,272.59,50,100,4.02,RU,1715332831
367,mitu,1.1983,-70.1733,295.82,99,99,1.57,CO,1715332832
368,glenfield park,-35.1372,147.334,291.38,60,100,2.24,AU,1715332833
369,hotan,37.0997,79.9269,306.73,8,4,9.25,CN,1715332834
370,fortaleza,-3.7227,-38.5247,299.38,94,20,4.63,BR,1715332834
371,chernomorskoye,45.5039,32.6997,288.66,55,0,8.4,UA,1715332835
372,arinos,-15.9169,-46.1056,288.9,69,0,1.05,BR,1715332836
373,madera,37.1666,-119.8343,291.06,55,0,2.39,US,1715332836
374,camacari,-12.6975,-38.3242,297.02,90,4,0.78,BR,1715332837
375,baruun-urt,46.6806,113.2792,278.75,57,99,7.9,MN,1715332838
376,katima mulilo,-17.5,24.2667,301.37,25,0,3.49,NA,1715332839
377,chaykovskiy,56.7686,54.1148,275.8,55,100,7.39,RU,1715332839
378,crane,31.3974,-102.3501,292.96,78,98,6.49,US,1715332669
379,menaka,15.9182,2.4022,311.98,9,3,5.4,ML,1715332841
380,dunedin,-45.8742,170.5036,280.82,76,82,2.68,NZ,1715332841
381,krasnokumskoye,44.1781,43.5019,286.62,89,100,1.8,RU,1715332842
382,lospalos,-8.5186,127.0025,296.92,90,38,3.66,TL,1715332843
383,knyaze-volkonskoye,48.4642,135.4567,290.01,20,100,4.92,RU,1715332563
384,tolanaro,-25.0319,46.9987,299.7,60,0,7.34,MG,1715332647
385,igarka,67.4667,86.5833,272.6,99,100,5.81,RU,1715332845
386,forster,-32.1667,152.5167,290.03,100,100,5.81,AU,1715332845
387,opuwo,-18.0607,13.84,301.87,25,20,5.83,NA,1715332610
388,navia,43.5354,-6.7194,296.85,54,1,0.99,ES,1715332847
389,campanario,38.8644,-5.6174,296.05,31,28,3.86,ES,1715332848
390,shahrud,36.4182,54.9763,290.41,36,9,3.73,IR,1715332848
391,puerto quijarro,-17.7833,-57.7667,293.08,97,54,0.68,BO,1715332849
392,paungde,18.4833,95.5,313.6,25,3,3.28,MM,1715332850
393,tanabe,33.7333,135.3667,291.71,68,0,4.12,JP,1715332850
394,khandyga,62.6667,135.6,277.45,65,98,1.73,RU,1715332851
395,jijel,36.8205,5.7667,294.03,53,0,2.39,DZ,1715332852
396,ouro sogui,15.6,-13.3167,306.16,49,0,4.12,SN,1715332853
397,cherdyn',60.403,56.4787,275.9,67,100,6.49,RU,1715332853
398,kuqa,41.7278,82.9364,302.09,10,0,1.81,CN,1715332854
399,rosa zarate,0.3333,-79.4667,297.64,96,100,1.08,EC,1715332855
400,yerofey pavlovich,53.9667,121.9667,287.78,26,81,5.36,RU,1715332855
401,pauini,-7.7136,-66.9764,296.72,95,79,0.84,BR,1715332856
402,tyuratam,45.6507,63.3156,293.46,20,100,4.93,KZ,1715332857
403,grand falls-windsor,48.9332,-55.6649,275.65,91,100,1.34,CA,1715332857
404,dampit,-8.2116,112.7493,300.42,81,70,1.47,ID,1715332858
405,owen sound,44.5672,-80.9435,281.36,89,100,0.45,CA,1715332859
406,port lincoln,-34.7333,135.8667,287.46,82,4,3.87,AU,1715332860
407,chos malal,-37.3781,-70.2709,277.24,54,65,1.48,AR,1715332860
408,launceston,-41.45,147.1667,286.95,94,100,2.06,AU,1715332861
409,luang namtha,20.9497,101.4011,305.16,70,40,3.09,LA,1715332862
410,kone,-21.0595,164.8658,292.36,71,33,1.96,NC,1715332862
411,papao,-17.75,-149.55,299.97,80,15,5.53,PF,1715332863
412,taradell,41.875,2.2866,295.64,49,0,1.88,ES,1715332864
413,howrah,22.5892,88.3103,305.15,62,75,3.6,IN,1715332864
414,nacozari de garcia,30.3742,-109.6908,285.19,29,5,0.35,MX,1715332865
415,west hattiesburg,31.3191,-89.3751,293.96,94,75,3.09,US,1715332866
416,keszthely,46.7681,17.2432,293.48,55,0,3.09,HU,1715332867
417,galax,36.6612,-80.924,290.57,78,40,4.63,US,1715332867
418,thurso,58.5927,-3.5259,286.29,78,100,3.5,GB,1715332868
419,kalianget,-7.05,113.9333,302.38,76,25,5.5,ID,1715332869
420,sanandaj,35.3144,46.9923,294.16,26,20,3.09,IR,1715332870
421,torquay,50.4638,-3.5143,291.85,77,100,3.17,GB,1715332871
422,aitape,-3.1374,142.3475,298.16,95,100,3.64,PG,1715332871
423,norderney,53.7,7.15,288.7,86,100,2.38,DE,1715332872
424,natal,-5.795,-35.2094,298.27,94,75,3.09,BR,1715332873
425,along,28.1667,94.7667,299.17,52,99,1.84,IN,1715332874
426,yershov,51.3513,48.2766,282.73,31,31,5.73,RU,1715332874
427,taltal,-25.4,-70.4833,287.96,84,100,0.61,CL,1715332875
428,gorom-gorom,14.4439,-0.2361,310.61,27,0,5.77,BF,1715332876
429,uruacu,-14.5247,-49.1408,289.33,70,4,1.22,BR,1715332876
430,zelenogradsk,54.9589,20.4767,283.18,100,100,6.0,RU,1715332877
431,orsha,54.5153,30.4053,281.95,87,100,6.05,BY,1715332878
432,smithers,54.7804,-127.1743,286.33,58,75,0.0,CA,1715332879
433,du quoin,38.0114,-89.2362,287.29,92,0,4.4,US,1715332880
434,suva,-18.1416,178.4415,293.86,83,20,0.0,FJ,1715332638
435,manokwari,-0.8667,134.0833,300.48,83,100,1.15,ID,1715332881
436,tambopata,-12.7333,-69.1833,296.5,98,80,0.35,PE,1715332882
437,hirara,24.8,125.2833,299.07,64,40,3.6,JP,1715332883
438,kulhudhuffushi,6.6221,73.07,302.81,72,16,3.56,MV,1715332884
439,kapuskasing,49.4169,-82.4331,271.2,93,0,1.03,CA,1715332885
440,arraial do cabo,-22.9661,-42.0278,293.07,100,0,2.06,BR,1715332886
441,marianna,30.7744,-85.2269,298.63,94,100,1.54,US,1715332886
442,pak phanang,8.3511,100.202,303.16,79,100,2.7,TH,1715332887
443,al 'amarah,31.8406,47.1396,306.68,13,0,5.44,IQ,1715332888
444,agua branca,-5.8922,-42.6361,294.46,91,100,1.57,BR,1715332889
445,at taj,24.2049,23.2857,306.38,11,1,5.67,LY,1715332890
446,caninde,-4.3589,-39.3117,296.59,95,99,2.04,BR,1715332891
447,mount isa,-20.7333,139.5,298.02,61,86,6.69,AU,1715332891
448,kanniyakumari,8.0833,77.5667,303.16,74,90,5.82,IN,1715332892
449,shiguai,40.7058,110.2856,286.67,16,97,12.21,CN,1715332893
450,kirakira,-10.4544,161.9205,298.65,84,96,3.53,SB,1715332894
451,lakatoro,-16.0999,167.4164,296.54,72,100,4.44,VU,1715332894
452,kwang binh,17.4833,106.6,301.76,75,100,3.67,VN,1715332895
453,la'ie,21.6477,-157.9253,296.13,90,37,0.89,US,1715332896
454,hounde,11.5,-3.5167,307.33,39,50,3.89,BF,1715332897
455,arkhangel'sk,64.5401,40.5433,274.21,80,100,5.0,RU,1715332897
456,kikwit,-5.041,18.8162,305.21,51,97,1.37,CD,1715332898
457,horta,38.5333,-28.6333,291.49,89,40,5.14,PT,1715332692
458,rawson,-43.3002,-65.1023,281.48,61,7,4.13,AR,1715332899
459,tarauaca,-8.1614,-70.7656,295.8,99,89,0.81,BR,1715332900
460,boysun,38.2061,67.1986,289.97,86,99,1.86,UZ,1715332901
461,mo i rana,66.3128,14.1428,278.89,79,40,3.6,NO,1715332901
462,shingu,33.7333,135.9833,290.26,66,0,2.66,JP,1715332902
463,xiva,41.3783,60.3639,294.14,19,97,5.12,UZ,1715332903
464,guercif,34.2257,-3.3536,292.92,50,100,1.73,MA,1715332904
465,sanchor,24.7553,71.7722,312.71,26,0,7.87,IN,1715332904
466,port-vila,-17.7338,168.3219,293.93,88,75,1.03,VU,1715332905
467,east ballina,-28.8667,153.5833,289.15,65,52,2.91,AU,1715332906
468,preobrazheniye,42.9019,133.9064,285.46,84,100,2.26,RU,1715332906
469,mahina,-17.5065,-149.489,300.02,78,0,1.54,PF,1715332907
470,leticia,-4.2153,-69.9406,298.18,100,75,1.03,CO,1715332908
471,woolgoolga,-30.1106,153.2007,290.08,69,79,2.79,AU,1715332909
472,tsiombe,-25.3,45.4833,303.12,40,0,3.84,MG,1715332909
473,hammerfest,70.6634,23.6821,274.4,100,75,3.09,NO,1715332699
474,cold lake,54.4502,-110.2017,276.12,81,20,1.03,CA,1715332911
475,lashio,22.9333,97.75,295.62,80,100,2.66,MM,1715332912
476,villa la angostura,-40.7617,-71.6463,275.5,98,100,1.15,AR,1715332912
477,dadiya,9.6167,11.4333,306.46,49,63,4.44,NG,1715332913
478,tucumcari,35.1717,-103.725,284.23,93,0,5.14,US,1715332914
479,pacific grove,36.6177,-121.9166,287.14,87,0,2.57,US,1715332792
480,sudak,44.85,34.9667,288.08,51,1,6.37,UA,1715332915
481,santana,-0.0583,-51.1817,299.25,94,75,2.06,BR,1715332916
482,antalaha,-14.9003,50.2788,298.9,84,30,5.99,MG,1715332916
483,necochea,-38.5473,-58.7368,279.78,66,77,4.09,AR,1715332917
484,buwenge,0.6422,33.1744,301.16,55,89,2.27,UG,1715332918
485,yung shue wan,22.2333,114.1167,300.83,75,82,0.89,HK,1715332918
486,cove,7.221,2.3402,304.91,59,100,3.22,BJ,1715332919
487,moranbah,-22.0016,148.0466,295.21,69,98,7.14,AU,1715332920
488,da nang,16.0678,108.2208,304.14,66,20,4.63,VN,1715332920
489,pestovo,58.5938,35.8024,281.64,52,100,5.89,RU,1715332921
490,gilgit,35.9221,74.3087,296.23,28,100,1.95,PK,1715332922
491,contamana,-7.3333,-75.0167,295.78,100,95,0.47,PE,1715332923
492,kuta,-8.7233,115.1723,302.12,83,20,6.71,ID,1715332923
493,talara,-4.5772,-81.2719,294.69,77,100,6.94,PE,1715332924
494,port douglas,-16.4833,145.4667,297.3,84,92,6.65,AU,1715332925
495,puerto lleras,3.0223,-73.4044,294.83,100,100,0.89,CO,1715332926
496,portland,45.5234,-122.6762,289.42,75,0,0.45,US,1715332424
497,fale old settlement,-9.3852,-171.2468,302.25,72,88,1.82,TK,1715332927
498,sakaiminato,35.55,133.2333,296.14,35,75,2.57,JP,1715332928
499,mata-utu,-13.2816,-176.1745,301.25,77,92,8.56,WF,1715332928
500,carahue,-38.7,-73.1667,277.99,96,100,1.14,CL,1715332929
501,dong ha,16.8163,107.1003,303.96,62,90,4.67,VN,1715332930
502,biloela,-24.4167,150.5,292.52,68,36,3.77,AU,1715332930
503,bay roberts,47.5999,-53.2648,276.67,93,92,2.68,CA,1715332931
504,sabang,5.8933,95.3214,302.86,69,70,1.11,ID,1715332932
505,kabansk,52.0486,106.6528,283.6,46,100,4.51,RU,1715332933
506,arteche,12.2645,125.4048,302.11,75,25,3.23,PH,1715332685
507,nouadhibou,20.931,-17.0347,294.14,73,20,7.2,MR,1715332934
508,yangshuo,24.7808,110.4897,298.93,81,100,2.08,CN,1715332934
509,veraval,20.9,70.3667,303.85,67,0,5.68,IN,1715332935
510,west plains,36.7281,-91.8524,287.74,76,0,3.09,US,1715332936
511,prince rupert,54.3161,-130.3201,282.98,91,100,2.06,CA,1715332937
512,t'aebaek,37.1759,128.9889,291.17,58,5,2.72,KR,1715332937
513,bichena,10.45,38.2,295.69,39,89,3.23,ET,1715332938
514,alesund,62.4723,6.1549,284.76,71,0,4.12,NO,1715332939
515,segezha,63.7415,34.3222,275.5,59,27,4.87,RU,1715332939
516,mermoz boabab,14.7065,-17.4758,298.46,79,10,2.23,SN,1715332940
517,sinop,41.7711,34.8709,287.39,57,100,2.69,TR,1715332941
518,darhan,49.4867,105.9228,286.14,25,71,10.85,MN,1715332943
519,fisterra,42.9049,-9.2629,297.21,77,100,1.73,ES,1715332944
520,porto franco,-6.3383,-47.3992,297.95,77,99,0.77,BR,1715332944
521,ahvaz,31.3203,48.6693,308.12,15,0,5.14,IR,1715332945
522,chake chake,-5.2459,39.7666,301.45,73,25,6.45,TZ,1715332946
523,cadale,2.7603,46.3222,304.65,61,51,6.98,SO,1715332947
524,bardai,11.65,7.2333,307.48,35,82,4.06,NG,1715332948
525,rio grande,-32.035,-52.0986,288.15,73,100,3.14,BR,1715332948
526,milan,45.4643,9.1895,294.46,55,75,2.06,IT,1715332949
527,zhangjiakou,40.81,114.8794,293.59,21,100,10.13,CN,1715332950
528,port saint john's,-31.6229,29.5448,303.61,38,0,2.88,ZA,1715332950
529,charlottetown,46.2352,-63.1267,276.36,97,75,4.12,CA,1715332951
530,lazaro cardenas,17.9583,-102.2,295.18,89,87,1.82,MX,1715332952
531,mikuni,36.2171,136.1519,294.1,57,36,3.93,JP,1715332952
532,akwanga,8.9167,8.3833,303.61,61,73,2.5,NG,1715332953
533,ad dabbah,18.05,30.95,312.62,5,5,4.67,SD,1715332954
534,nurota,40.5614,65.6886,286.17,91,100,6.58,UZ,1715332954
535,bafoulabe,13.8065,-10.8321,307.63,40,6,3.5,ML,1715332955
536,kattivakkam,13.2167,80.3167,308.21,65,14,7.57,IN,1715332956
537,sydney,-33.8679,151.2073,290.76,92,75,2.57,AU,1715332492
538,kiunga,-6.1219,141.2906,297.52,98,100,0.62,PG,1715332958
539,balakhta,55.38,91.6,293.37,29,100,5.79,RU,1715332958
540,jalai nur,49.45,117.7,286.5,49,100,9.1,CN,1715332959
541,sudzha,51.1976,35.2726,282.58,57,90,4.62,RU,1715332960
542,adelia maria,-33.6315,-64.021,276.28,88,1,1.34,AR,1715332961
543,trincomalee,8.5711,81.2335,302.97,75,47,7.42,LK,1715332961
544,fiambala,-27.6871,-67.6149,288.68,17,100,2.59,AR,1715332962
545,mirabad,30.4362,61.8383,304.62,14,0,8.7,AF,1715332963
546,bluefield,37.2698,-81.2223,288.92,83,100,3.09,US,1715332963
547,laukaa,58.7372,29.8453,277.61,97,100,2.19,RU,1715332964
548,shahba,32.8551,36.629,303.09,12,100,3.36,SY,1715332965
549,pavlogradka,54.2024,73.5592,290.11,34,17,6.89,RU,1715332966
550,siwa oasis,29.2041,25.5195,299.62,24,19,7.56,EG,1715332966
551,leua,48.2156,18.6071,296.68,54,6,1.38,SK,1715332967
552,ugoofaaru,5.6667,73.0,302.87,76,88,4.4,MV,1715332968
553,magadan,59.5667,150.8,276.78,87,61,1.75,RU,1715332968
554,astorga,-23.2325,-51.6656,295.28,86,1,6.15,BR,1715332969
555,kuanda,56.3161,116.0806,279.93,72,100,4.36,RU,1715332970
556,atchison,39.563,-95.1216,285.62,86,22,2.7,US,1715332971
557,ancud,-41.8697,-73.8203,279.78,85,26,1.18,CL,1715332971
558,sur,22.5667,59.5289,305.96,45,0,6.09,OM,1715332972
559,kyabe,9.4515,18.9449,310.49,23,100,2.33,TD,1715332973
560,grand-bassam,5.2118,-3.7388,302.13,71,100,2.53,CI,1715332974
561,olinda,-8.0089,-34.8553,298.0,100,75,1.03,BR,1715332974
562,scarborough,54.2797,-0.4044,292.55,79,100,3.17,GB,1715332975
563,gadzhiyevo,69.2551,33.3362,273.31,91,100,6.2,RU,1715332976
564,juan de ayolas,-27.4,-56.9,289.96,82,100,0.57,PY,1715332976
565,nova sintra,14.8667,-24.7167,296.82,76,49,11.22,CV,1715332977
566,island harbour,50.724,-1.2758,291.74,76,100,3.97,GB,1715332978
567,mendi,-6.1761,143.6513,288.6,100,99,0.71,PG,1715332979
568,robertsport,6.7533,-11.3686,301.02,83,99,2.34,LR,1715332980
569,port blair,11.6667,92.75,302.17,79,40,1.03,IN,1715332981
570,shinkafi,13.0753,6.5105,310.91,28,78,5.16,NG,1715332981
571,uliastay,47.7417,96.8444,289.69,17,43,5.85,MN,1715332982
572,fort stockton,30.894,-102.8793,292.18,80,100,4.63,US,1715332983
573,al fuwayliq,26.4432,43.2534,309.0,20,1,6.36,SA,1715332983
574,ertil',51.8406,40.8056,283.52,40,8,6.38,RU,1715332984
575,ivdel',60.6911,60.4206,278.25,42,100,5.81,RU,1715332985
576,chota,-6.55,-78.65,286.16,95,99,1.74,PE,1715332986
577,las toscas,-28.3529,-59.258,287.19,79,100,1.25,AR,1715332986
578,carbonear,47.7332,-53.2148,276.72,92,82,3.48,CA,1715332987
579,morehead city,34.7229,-76.726,294.26,84,42,1.34,US,1715332988
580,saint-francois,46.4154,3.9054,291.86,64,0,1.03,FR,1715332989
581,callao,-12.0667,-77.15,292.99,82,0,1.54,PE,1715332989
582,tandalti,13.0167,31.8667,311.06,5,48,2.72,SD,1715332990
583,san antonio de pale,-1.4014,5.6325,300.03,87,8,4.91,GQ,1715332991
584,kolonia town,6.964,158.206,301.15,83,75,2.57,FM,1715332696
585,conception bay south,47.4999,-52.9981,276.34,94,99,3.58,CA,1715332992
586,al jawf,29.5,38.75,307.25,8,0,2.11,SA,1715332993
587,beya,53.0533,90.9139,295.87,38,100,2.14,RU,1715332993
588,i-n-salah,27.1935,2.4607,302.02,16,4,9.96,DZ,1715332995
589,tindouf,27.6711,-8.1474,302.68,19,100,2.51,DZ,1715332995
590,sirte,31.2089,16.5887,293.21,66,44,9.91,LY,1715332996
591,tukrah,32.5341,20.5791,292.68,70,62,6.46,LY,1715332997
592,rantauprapat,2.1,99.8333,304.27,72,94,1.46,ID,1715332997
593,tshabong,-26.05,22.45,300.4,12,30,7.86,BW,1715332998
594,plastun,44.7561,136.2939,284.87,57,100,1.31,RU,1715332999
595,sambava,-14.2667,50.1667,299.72,78,37,6.62,MG,1715333000
596,phan rang-thap cham,11.5667,108.9833,305.57,57,100,6.56,VN,1715333000
597,lillestrom,59.956,11.0492,285.73,45,100,2.16,NO,1715333001
598,skagen,57.7209,10.5839,283.37,88,46,6.97,DK,1715333002
599,chiredzi,-21.05,31.6667,301.14,44,0,1.54,ZW,1715333002
600,rosario do sul,-30.2583,-54.9142,284.8,81,100,4.08,BR,1715333003
601,saint-philippe,-21.3585,55.7679,300.92,70,41,6.66,RE,1715333004
602,nemuro,43.3236,145.575,280.38,84,40,4.63,JP,1715333004
603,babu,24.4167,111.5167,299.54,83,99,2.48,CN,1715333005
604,mahuta,-10.8667,39.45,299.18,64,17,3.09,TZ,1715333006
605,mhamid,29.82,-5.72,302.95,11,100,5.92,MA,1715333007
606,nova xavantina,-14.6667,-52.35,291.43,76,4,1.26,BR,1715333007
607,cananeia,-25.0147,-47.9267,295.23,92,100,1.57,BR,1715333008
